gender,event,round,heat,position,athlete_or_team,country,mark,status,date,location,members
Men,4x400 METRES RELAY,HEAT,1,8,Yolanda Vinocourt Mexico,Yolanda Vinocourt Mexico,8.3,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,HEAT,2,1,Martha Hudson USA,Martha Hudson USA,7.6,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,HEAT,2,2,Isabel Daniels USA,Isabel Daniels USA,7.7,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,HEAT,2,3,Carlota Gooden Panama,Carlota Gooden Panama,7.7,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,HEAT,2,4,Valerie Jerome Canada,Valerie Jerome Canada,7.8,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,HEAT,2,5,Heather Campbell Canada,Heather Campbell Canada,7.8,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,HEAT,2,6,Myra Fawcett British Guiana,Myra Fawcett British Guiana,8.0,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,HEAT,2,7,Lidia Hernandez Hernand ez Cuba,Lidia Hernandez Hernand ez Cuba,,,2 Sep,"Chicago, USA",
Men,4x400 METRES RELAY,HEAT,2,8,Wanda dos Santos Braz il,Wanda dos Santos Braz il,,,2 Sep,"Chicago, USA",
Men,60 METRES,FINAL,,1,Isabel Daniels,USA,7.4,,29 Aug,"Chicago, USA",
Men,60 METRES,FINAL,,=2,Barbara Jones,USA,7.4,,29 Aug,"Chicago, USA",
Men,60 METRES,FINAL,,=2,Carlota Gooden,Panama,7.4,,29 Aug,"Chicago, USA",
Men,60 METRES,FINAL,,4,Martha Hudson,USA,7.4,,29 Aug,"Chicago, USA",
Men,60 METRES,FINAL,,5,Maureen Rever,Canada,7.5,,29 Aug,"Chicago, USA",
Men,60 METRES,FINAL,,6,Jean Holmes,Panama,7.7,,29 Aug,"Chicago, USA",
Men,60 METRES,FINAL,,7,Valerie Jerome,Canada,7.8,,29 Aug,"Chicago, USA",
Men,60 METRES,FINAL,,8,Onereida Borges Torres,Cuba,8.0,,29 Aug,"Chicago, USA",
Men,60 METRES,HEAT,1,1,Barbara Jones,USA,11.9,,29 Aug,"Chicago, USA",
Men,60 METRES,HEAT,1,2,Onereida Borges Torres,Cuba,12.6,,29 Aug,"Chicago, USA",
Men,60 METRES,HEAT,1,3,Marcela Daniel,Panama,12.8,,29 Aug,"Chicago, USA",
Men,60 METRES,HEAT,1,4,Yolanda Vinocourt,Mexico,13.2,,29 Aug,"Chicago, USA",
Men,60 METRES,HEAT,1,5,Teresa Kuniyoshi Toiana,Peru,13.4,,29 Aug,"Chicago, USA",
Men,60 METRES,HEAT,2,1,Wilma Rudo lph,USA,11.9,,29 Aug,"Chicago, USA",
Men,60 METRES,HEAT,2,2,Sally McCallum,Canada,12.7,,29 Aug,"Chicago, USA",
Men,60 METRES,HEAT,2,3,Myra Fawcett,British Guiana,12.8,,29 Aug,"Chicago, USA",
Men,60 METRES,HEAT,2,4,Rosalia Ridaura,Mexico,13.3,,29 Aug,"Chicago, USA",
Men,60 METRES,HEAT,3,1,Lucinda Williams,USA,11.9,,29 Aug,"Chicago, USA",
Men,60 METRES,HEAT,3,2,Jean Holmes,Panama,12.5,,29 Aug,"Chicago, USA",
Men,60 METRES,HEAT,3,3,Lidia Hern ández Hern ández,Cuba,12.5,,29 Aug,"Chicago, USA",
Men,60 METRES,HEAT,3,4,Heathe r Campbell,Canada,12.6,,29 Aug,"Chicago, USA",
Men,60 METRES,HEAT,4,1,Carlota Gooden,Panama,11.7,,29 Aug,"Chicago, USA",
Men,60 METRES,HEAT,4,2,Valerie Jerome,Canada,12.3,,29 Aug,"Chicago, USA",
Men,60 METRES,HEAT,4,3,Vilma Parris,British Guiana,13.2,,29 Aug,"Chicago, USA",
Men,60 METRES,HEAT,4,4,Benilda Ascanio,Venezuela,13.2,,29 Aug,"Chicago, USA",
Men,60 METRES,HEAT,4,5,Maria Vieira de Lima,Brazil,13.4,,29 Aug,"Chicago, USA",
Men,100 METRES,HEAT,1,1,Lucinda Williams,USA,11.9,,29 Aug,"Chicago, USA",
Men,100 METRES,HEAT,1,2,Valerie Jerome,Canada,12.4,,29 Aug,"Chicago, USA",
Men,100 METRES,HEAT,1,3,Heather Campbell,Canada,12.7,,29 Aug,"Chicago, USA",
Men,100 METRES,HEAT,1,4,Onereida Borges Torres,Cuba,12.7,,29 Aug,"Chicago, USA",
Men,100 METRES,HEAT,1,5,Marcela Daniel,Panama,12.8,,29 Aug,"Chicago, USA",
Men,100 METRES,HEAT,1,6,Myra Fawc ett,British Guiana,12.9,,29 Aug,"Chicago, USA",
Men,100 METRES,HEAT,1,7,Rosalia Ridaura,Mexico,,,29 Aug,"Chicago, USA",
Men,100 METRES,HEAT,2,1,Wilma Rudolph,USA,11.8,,29 Aug,"Chicago, USA",
Men,100 METRES,HEAT,2,2,Carlota Gooden,Panama,11.8,,29 Aug,"Chicago, USA",
Men,100 METRES,HEAT,2,3,Sally McCallum,Canada,12.4,,29 Aug,"Chicago, USA",
Men,100 METRES,HEAT,2,4,Jean Holmes,Panama,12.6,,29 Aug,"Chicago, USA",
Men,100 METRES,HEAT,2,5,Lidia Hern ández Hern ández,Cuba,12.6,,29 Aug,"Chicago, USA",
Men,100 METRES,HEAT,2,6,Vilma Parris,British Guiana,13.1,,29 Aug,"Chicago, USA",
Men,100 METRES,HEAT,2,7,Yola nda Vinocourt,Mexico,,,29 Aug,"Chicago, USA",
Men,100 METRES,HEAT,2,8,Benilda Ascanio,Venezuela,,,29 Aug,"Chicago, USA",
Men,100 METRES,FINAL,,1,Lucinda Williams,USA,12.1,,30 Aug,"Chicago, USA",
Men,100 METRES,FINAL,,2,Wilma Rudolph,USA,12.3,,30 Aug,"Chicago, USA",
Men,100 METRES,FINAL,,3,Carlota Gooden,Panama,12.3,,30 Aug,"Chicago, USA",
Men,100 METRES,FINAL,,4,Valerie Jerome,Canada,12.6,,30 Aug,"Chicago, USA",
Men,100 METRES,FINAL,,5,Sally McCallu m Canad a,,12.6,,30 Aug,"Chicago, USA",
Men,100 METRES,FINAL,,6,Heather Campbel l,Canada,12.8,,30 Aug,"Chicago, USA",
Men,100 METRES,FINAL,,7,Jean Holmes,Panama,12.8,,30 Aug,"Chicago, USA",
Men,100 METRES,FINAL,,8,Onereida Borges Torres,Cuba,12.9,,30 Aug,"Chicago, USA",
Men,100 METRES,HEAT,1,1,Lucinda Williams,USA,24.1,,30 Aug,"Chicago, USA",
Men,100 METRES,HEAT,1,2,Heather Campbell,Canada,26.4,,30 Aug,"Chicago, USA",
Men,100 METRES,HEAT,1,3,Patricia Cole,Canada,26.6,,30 Aug,"Chicago, USA",
Men,100 METRES,HEAT,2,1,Isabel Daniels,USA,24.7,,30 Aug,"Chicago, USA",
Men,100 METRES,HEAT,2,2,Sally McCallum,Canada,25.5,,30 Aug,"Chicago, USA",
Men,100 METRES,HEAT,2,3,Louise Mead,USA,26.2,,30 Aug,"Chicago, USA",
Men,100 METRES,HEAT,2,4,Myra Fawcett,British Guiana,26.3,,30 Aug,"Chicago, USA",
Men,100 METRES,HEAT,2,200,METRES (1 S ep),,,,30 Aug,"Chicago, USA",
Men,100 METRES,FINAL,,1,Lucinda Williams,USA,24.2,,30 Aug,"Chicago, USA",
Men,100 METRES,FINAL,,2,Isabel Daniels,USA,24.8,,30 Aug,"Chicago, USA",
Men,100 METRES,FINAL,,3,Sally McCallum,Canada,25.1,,30 Aug,"Chicago, USA",
Men,100 METRES,FINAL,,4,Heather Campbell,Canada,25.5,,30 Aug,"Chicago, USA",
Men,100 METRES,FINAL,,5,Louise Mead,USA,26.2,,30 Aug,"Chicago, USA",
Men,100 METRES,FINAL,,6,Patricia Cole,Canada,26.4,,30 Aug,"Chicago, USA",
Men,100 METRES,FINAL,,80,METRES HURDLES (31 Aug ),,,,30 Aug,"Chicago, USA",
Men,100 METRES,HEAT,1,1,Bertha D iaz Hernandez,Cuba,11.2,,30 Aug,"Chicago, USA",
Men,100 METRES,HEAT,1,2,Wanda d os Santos,Brazil,11.6,,30 Aug,"Chicago, USA",
Men,100 METRES,HEAT,1,3,Marian Munroe,Canada,11.6,,30 Aug,"Chicago, USA",
Men,100 METRES,HEAT,1,4,Shirley Crowder,USA,11.6,,30 Aug,"Chicago, USA",
Men,100 METRES,HEAT,1,5,Lorraine Dunn,Panama,12.5,,30 Aug,"Chicago, USA",
Men,100 METRES,HEAT,1,6,Guillermina Rodriguez Pena,Mexico,12.5,,30 Aug,"Chicago, USA",
Men,100 METRES,HEAT,1,7,Vilma Parris,British Guiana,13.0,,30 Aug,"Chicago, USA",
Men,100 METRES,HEAT,2,1,Barbara Mueller,USA,11.4,,30 Aug,"Chicago, USA",
Men,100 METRES,HEAT,2,2,Patricia Power,Canada,11.5,,30 Aug,"Chicago, USA",
Men,100 METRES,HEAT,2,3,Maria Vieira de Lima,Brazil,12.0,,30 Aug,"Chicago, USA",
Men,100 METRES,HEAT,2,4,Sally McCallum,Canada,12.0,,30 Aug,"Chicago, USA",
Men,100 METRES,HEAT,2,5,Eliana Gaete Lazo,Chile,12.0,,30 Aug,"Chicago, USA",
Men,100 METRES,HEAT,2,6,Joann Terry,USA,12.1,,30 Aug,"Chicago, USA",
Men,100 METRES,HEAT,2,7,Silvia Zambrano Hunte,Panama,12.3,,30 Aug,"Chicago, USA",
Men,100 METRES,HEAT,2,8,Benil da Asca nio,Venezuela,12.6,,30 Aug,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,1,Bertha Diaz Hernandez,Cuba,11.2,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,2,Wanda dos Santos,Brazil,11.5,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,3,Marian Munroe,Canada,11.5,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,4,Barbara Mueller,USA,11.5,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,5,Patricia Power,Canada,11.5,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,6,Shirley Crowder,USA,11.8,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,7,Mari a Vieir a de Lima,Brazil,11.9,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,8,Sally McC allum,Canada,12.0,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,1,,USA,46.4,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,2,,Panama,48.2,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,3,,Canada,48.5,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,4,,Brazil,51.8,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,5,,Mexico,52.3,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,1,Ann Flynn,USA,1.61m,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,=2,Renate Friederichs,Chile,1.50m,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,=2,Alice Whitty,Canada,1.50m,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,4,Ann Ro niger,USA,1.50m,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,=5,Nelly G ómez,Chile,1.45m,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,=5,Maria Vieira de Lima,Brazil,1.45m,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,7,Naomi Rogers,USA,1.45m,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,8,Alejandrina Herrera Coffigny,Cuba,1.45m,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,9,Valerie Jerome,Canada,1.40m,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,10,Benilda Ascanio,Venezuela,1.40m,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,11,Alicia Cardenas,Mexico,1.35m,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,1,Annie Smith,USA,5.73m,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,2,Margaret Matthews,USA,5.72m,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,3,Willye White,USA,5.70m,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,4,Maureen Rever,Canada,5.27m,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,5,Eliana Gaete Lazo,Chile,5.00m,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,6,Iris Goncalves dos Santos,Brazil,4.87m,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,7,Valerie Jerome,Canada,4.04m,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,1,Earlene Brown,USA,14.68m,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,2,Sharon Shepherd,USA,13.53m,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,3,Wan da Wojagrowicz,USA,13.10m,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,4,Vera Trezoitko,Brazil,12.61m,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,5,Pradelia Delgado,Chile,12.05m,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,6,Renate Friederichs,Chile,10.96m,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,7,Lili Schluter,Mexico,9.53m,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,1,Earlene Brown,USA,49.31m,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,2,Pam Kurrell,USA,42.19m,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,3,Marjorie Larney,USA,42.18m,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,4,Alejandrina Herrera Coffigny,Cuba,40.81m,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,5,Pradelia Delgado,Chile,39.56m,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,6,Marie Dupree Canad a,,38.86,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,7,Lili Schluter,Mexico,38.15m,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,8,Odette Valentino Domingos,Brazil,36.77m,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,1,Marlene Ahrens,Chile,45.38m,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,2,Marjorie Larney,USA,43.65m,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,3,Amelia Wood,USA,42.96m,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,4,Margaret Scholler,USA,39.90m,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,5,Marlene Silva,Chile,39.05m,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,6,Silvia Zambrano Hunte,Panama,33.33m,,1 Sep,"Chicago, USA",
Men,80 METRES HURDLES,FINAL,,1960,United States Olympic Book: United State s Olymp ic Committee,,,,1 Sep,"Chicago, USA",
